Slot ID;Owned;Qty;Card Name;Set / Product;Card #;Variant / Printing;Representative Language;All Languages (same card/version);Language Count;Same card in other languages?;Other Languages;Release Status;Release Date;Release Detail;Date Precision;Origin;Legacy ID;Verification;Notes;Primary Source;Verification Source;Unique Version Key
EVM-0064;No;0;Eevee;EX Delta Species;69/113;Standard (YYG-GGA-3NZ);English;English, German, French, Italian;4;Yes;German, French, Italian;Released;2005-10-31;31/10/2005;Exact;Original tracker;EEV-0063;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | EX Delta Species | 69/113 | Standard (YYG-GGA-3NZ)
EVM-0065;No;0;Eevee;EX Delta Species;69/113;Standard (YYG-GGA-ARG);English;English, German, French, Italian;4;Yes;German, French, Italian;Released;2005-10-31;31/10/2005;Exact;Original tracker;EEV-0064;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | EX Delta Species | 69/113 | Standard (YYG-GGA-ARG)
EVM-0066;No;0;Eevee;EX Delta Species;69/113;Standard (YYG-GGA-HD3);English;English, German, French, Italian;4;Yes;German, French, Italian;Released;2005-10-31;31/10/2005;Exact;Original tracker;EEV-0065;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | EX Delta Species | 69/113 | Standard (YYG-GGA-HD3)
EVM-0067;No;0;Eevee;POP Series 3;13/17;Standard;English;English, German, French, Italian, Spanish, Portuguese;6;Yes;German, French, Italian, Spanish, Portuguese;Released;2006-04-01;"Aprile–agosto 2006 (POP Series 3; data ancorata ad aprile)";Range;Original tracker;EEV-0069;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | POP Series 3 | 13/17 | Standard
EVM-0068;No;0;Eevee;EX Delta Species;69/113;World Championships Deck 2006: Eeveelutions by Jimmy Ballard;English;English;1;No;;Released;2006-10-31;31/10/2006 (World Championships 2006: Eeveelutions by Jimmy Ballard);Exact;Original tracker;EEV-0068;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | EX Delta Species | 69/113 | World Championships Deck 2006: Eeveelutions by Jimmy Ballard
EVM-0069;No;0;Eevee;Moonlit Pursuit / Dawn Dash;DPBP#157;1st Edition;Japanese;Japanese;1;No;;Released;2007-10-26;26/10/2007;Exact;Original tracker;EEV-0072;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Moonlit Pursuit / Dawn Dash | DPBP#157 | 1st Edition
EVM-0070;No;0;Eevee;Moonlit Pursuit / Dawn Dash;DPBP#157;Standard;Japanese;Japanese;1;No;;Released;2007-10-26;26/10/2007;Exact;Original tracker;EEV-0073;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Moonlit Pursuit / Dawn Dash | DPBP#157 | Standard
EVM-0071;No;0;Eevee;Diamond & Pearl Promos;063/DP-P;Holo;Japanese;Japanese;1;No;;Released;2007-11-04;04/11/2007 (063/DP-P promo);Exact;Original tracker;EEV-0070;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Diamond & Pearl Promos | 063/DP-P | Holo
EVM-0072;No;0;Eevee ?;EX Delta Species;68/113;World Championships 2007 (Jun Hasebe);English;English;1;No;;Released;2007-11-19;19/11/2007 (World Championships 2007 deck, Jun Hasebe);Exact;Original tracker;EEV-0062;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee ? | EX Delta Species | 68/113 | World Championships 2007 (Jun Hasebe)
EVM-0073;No;0;Eevee;EX Delta Species;69/113;World Championships 2007 (Tom Roos);English;English;1;No;;Released;2007-11-19;19/11/2007 (World Championships 2007 deck, Tom Roos);Exact;Original tracker;EEV-0067;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | EX Delta Species | 69/113 | World Championships 2007 (Tom Roos)
EVM-0074;No;0;Eevee;Diamond & Pearl Promos;067/DP-P;Holo;Japanese;Japanese;1;No;;Released;2007-11-22;"22/11/2007–20/12/2007 (067/DP-P promo; data ancorata all'inizio)";Range;Original tracker;EEV-0071;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Diamond & Pearl Promos | 067/DP-P | Holo
EVM-0075;No;0;Eevee;Majestic Dawn;62/100;Reverse Holo;English;English, French, German, Italian;4;Yes;French, German, Italian;Released;2008-05-21;21/05/2008;Exact;Original tracker;EEV-0075;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Majestic Dawn | 62/100 | Reverse Holo
EVM-0076;No;0;Eevee;Majestic Dawn;62/100;Standard;English;English, French, German, Italian;4;Yes;French, German, Italian;Released;2008-05-21;21/05/2008;Exact;Original tracker;EEV-0074;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Majestic Dawn | 62/100 | Standard
EVM-0077;No;0;Eevee;Majestic Dawn;63/100;Reverse Holo;English;English, French, German, Italian;4;Yes;French, German, Italian;Released;2008-05-21;21/05/2008;Exact;Original tracker;EEV-0078;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Majestic Dawn | 63/100 | Reverse Holo
EVM-0078;No;0;Eevee;Majestic Dawn;63/100;Standard;English;English, French, German, Italian;4;Yes;French, German, Italian;Released;2008-05-21;21/05/2008;Exact;Original tracker;EEV-0077;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Majestic Dawn | 63/100 | Standard
EVM-0079;No;0;Eevee;Bonds to the End of Time;068/090;1st Edition;Japanese;Japanese;1;No;;Released;2008-12-26;26/12/2008;Exact;Original tracker;EEV-0079;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Bonds to the End of Time | 068/090 | 1st Edition
EVM-0080;No;0;Eevee;Bonds to the End of Time;068/090;Standard;Japanese;Japanese;1;No;;Released;2008-12-26;26/12/2008;Exact;Original tracker;EEV-0080;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Bonds to the End of Time | 068/090 | Standard
EVM-0081;No;0;Eevee;Shaymin LV.X Collection Pack;011/012;Standard;Japanese;Japanese;1;No;;Released;2009-04-18;18/04/2009;Exact;Original tracker;EEV-0081;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://bulbapedia.bulbagarden.net/wiki/Shaymin_LV.X_Collection_Pack_(TCG);Eevee | Shaymin LV.X Collection Pack | 011/012 | Standard
EVM-0082;No;0;Eevee;Rising Rivals;59/111;Reverse Holo;English;English, French, German, Italian;4;Yes;French, German, Italian;Released;2009-05-16;16/05/2009;Exact;Original tracker;EEV-0083;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Rising Rivals | 59/111 | Reverse Holo
EVM-0083;No;0;Eevee;Rising Rivals;59/111;Standard;English;English, French, German, Italian;4;Yes;French, German, Italian;Released;2009-05-16;16/05/2009;Exact;Original tracker;EEV-0082;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Rising Rivals | 59/111 | Standard
EVM-0084;No;0;Eevee;Majestic Dawn;62/100;Burger King;English;English;1;No;;Released;2009-06-01;Giugno 2009 (Burger King special print);Month;Original tracker;EEV-0076;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Majestic Dawn | 62/100 | Burger King
EVM-0085;No;0;Eevee;Melee! Pokémon Scramble;019/016;Pokémon Daisuki Club;Japanese;Japanese;1;No;;Released;2009-07-10;10/07/2009;Exact;Original tracker;EEV-0089;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Melee! Pokémon Scramble | 019/016 | Pokémon Daisuki Club
EVM-0086;No;0;Eevee;Leafeon vs Metagross Expert Deck: Leafeon Deck;007/015;Leafeon Deck;Japanese;Japanese;1;No;;Released;2009-11-20;20/11/2009;Exact;Original tracker;EEV-0084;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Leafeon vs Metagross Expert Deck: Leafeon Deck | 007/015 | Leafeon Deck
EVM-0087;No;0;Eevee;Reviving Legends;058/080;1st Edition;Japanese;Japanese;1;No;;Released;2010-02-11;11/02/2010;Exact;Original tracker;EEV-0085;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Reviving Legends | 058/080 | 1st Edition
EVM-0088;No;0;Eevee;Reviving Legends;058/080;1st Edition (Reverse Holo);Japanese;Japanese;1;No;;Released;2010-02-11;11/02/2010;Exact;Original tracker;EEV-0086;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Reviving Legends | 058/080 | 1st Edition (Reverse Holo)
EVM-0089;No;0;Eevee;Reviving Legends;058/080;Reverse Holo;Japanese;Japanese;1;No;;Released;2010-02-11;11/02/2010;Exact;Original tracker;EEV-0088;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Reviving Legends | 058/080 | Reverse Holo
EVM-0090;No;0;Eevee;Reviving Legends;058/080;Standard;Japanese;Japanese;1;No;;Released;2010-02-11;11/02/2010;Exact;Original tracker;EEV-0087;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Reviving Legends | 058/080 | Standard
EVM-0091;No;0;Eevee;Undaunted;47/90;Reverse Holo;English;English, French, German, Italian;4;Yes;French, German, Italian;Released;2010-08-18;18/08/2010;Exact;Original tracker;EEV-0091;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Undaunted | 47/90 | Reverse Holo
EVM-0092;No;0;Eevee;Undaunted;47/90;Standard;English;English, French, German, Italian;4;Yes;French, German, Italian;Released;2010-08-18;18/08/2010;Exact;Original tracker;EEV-0090;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Undaunted | 47/90 | Standard
EVM-0093;No;0;Eevee;Undaunted;48/90;Reverse Holo;English;English, French, German, Italian;4;Yes;French, German, Italian;Released;2010-08-18;18/08/2010;Exact;Original tracker;EEV-0093;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Undaunted | 48/90 | Reverse Holo
EVM-0094;No;0;Eevee;Undaunted;48/90;Standard;English;English, French, German, Italian;4;Yes;French, German, Italian;Released;2010-08-18;18/08/2010;Exact;Original tracker;EEV-0092;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Undaunted | 48/90 | Standard
EVM-0095;No;0;Eevee;Mystical Seven;32/40;Standard;Korean;Korean;1;No;;Released;2010-10-14;14/10/2010;Exact;Global expansion;;Regional/global addition;Korean-exclusive set numbering.;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | Mystical Seven | 32/40 | Standard
EVM-0096;No;0;Eevee;Korea Battle Zone participation prize;013;Black Star Promo;Korean;Korean;1;No;;Released;2010-12-04;04–12/12/2010;Range;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | Korea Battle Zone participation prize | 013 | Black Star Promo
EVM-0097;No;0;Eevee;Call of Legends;56/95;Reverse Holo;English;English, French, German, Italian;4;Yes;French, German, Italian;Released;2011-02-09;09/02/2011;Exact;Original tracker;EEV-0098;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Call of Legends | 56/95 | Reverse Holo
EVM-0098;No;0;Eevee;Call of Legends;56/95;Standard;English;English, French, German, Italian;4;Yes;French, German, Italian;Released;2011-02-09;09/02/2011;Exact;Original tracker;EEV-0097;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Call of Legends | 56/95 | Standard
EVM-0099;No;0;Eevee;Reshiram EX Battle Strength Deck;010/018;Reshiram EX Battle Strength Deck;Japanese;Japanese, Korean;2;Yes;Korean;Released;2011-10-21;21/10/2011;Exact;Original tracker;EEV-0099;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Reshiram EX Battle Strength Deck | 010/018 | Reshiram EX Battle Strength Deck
EVM-0100;No;0;Eevee;Zekrom EX Battle Strength Deck;010/018;Zekrom EX Battle Strength Deck;Japanese;Japanese, Korean;2;Yes;Korean;Released;2011-10-21;21/10/2011;Exact;Original tracker;EEV-0100;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Zekrom EX Battle Strength Deck | 010/018 | Zekrom EX Battle Strength Deck
EVM-0101;No;0;Eevee;Dark Rush;058/069;1st Edition;Japanese;Japanese;1;No;;Released;2011-12-16;16/12/2011;Exact;Original tracker;EEV-0101;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Dark Rush | 058/069 | 1st Edition
EVM-0102;No;0;Eevee;Dark Rush;058/069;Standard;Korean;Korean;1;No;;Released;2012-01-01;2011–2012;Approximate;Global expansion;;Regional/global addition;"Korean unlimited/standard printing; Japanese counterpart is 1st Edition only in the guide.";https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | Dark Rush | 058/069 | Standard
EVM-0103;No;0;Eevee;Dark Explorers;83/108;Reverse Holo;English;English, German, French, Italian;4;Yes;German, French, Italian;Released;2012-05-09;09/05/2012;Exact;Original tracker;EEV-0103;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Dark Explorers | 83/108 | Reverse Holo
EVM-0104;No;0;Eevee;Dark Explorers;83/108;Standard;English;English, German, French, Italian, Portuguese;5;Yes;German, French, Italian, Portuguese;Released;2012-05-09;09/05/2012;Exact;Original tracker;EEV-0102;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Dark Explorers | 83/108 | Standard
EVM-0105;No;0;Eevee;Dark Explorers;84/108;Reverse Holo;English;English, German, French, Italian;4;Yes;German, French, Italian;Released;2012-05-09;09/05/2012;Exact;Original tracker;EEV-0105;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Dark Explorers | 84/108 | Reverse Holo
EVM-0106;No;0;Eevee;Dark Explorers;84/108;Standard;English;English, German, French, Italian, Portuguese;5;Yes;German, French, Italian, Portuguese;Released;2012-05-09;09/05/2012;Exact;Original tracker;EEV-0104;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Dark Explorers | 84/108 | Standard
EVM-0107;No;0;Eevee;Dark Explorers;84/108;City Championships;English;English;1;No;;Released;2012-08-10;10/08/2012–12/08/2012 (City Championships 2012–2013 promo);Range;Original tracker;EEV-0106;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Dark Explorers | 84/108 | City Championships
